id,host_id,actual_label,prob_illegal,latitude,longitude
1116894896977374505,232509724,0,0.9138559109574906,40.6587572,-73.9766094
1131458412663503638,42026650,0,0.913498087626405,40.6850941,-73.9491814
1141309872692483778,32009364,0,0.9131829719231074,40.68640636962787,-73.8759228030629
801474015810755017,64813922,0,0.913054169076981,40.67646166411489,-73.87411722698394
1041439960157186098,231281049,0,0.9129964872048743,40.766227594357495,-73.98210312222845
1135579518870410397,546633791,0,0.9128751247823814,40.63273958906017,-73.93093670583848
1355382147091544142,84809701,0,0.912474059847743,40.68399,-73.77816
802408047891912894,1258469,0,0.9122927700974698,40.68213662312603,-73.89008313513077
973834338009694848,534513731,0,0.9122741293135956,40.73707,-73.79666689999999
1083457132325313315,127531580,0,0.9122091127640758,40.62852022908224,-73.92469947469766
18662619,13524368,0,0.9120443346639665,40.6587572,-73.9766094
1211075863285668785,2096871,0,0.9114739937608292,40.6400677,-73.9178879
715579236224105612,468181485,0,0.9111744894499151,40.68402,-73.97276
706670190539378189,5988452,0,0.9111588408192537,40.69063,-73.941778
42645101,335368354,0,0.9111399551889474,40.76052,-73.99645
811794915460622851,110861450,0,0.9111054176968697,40.63193,-73.89176
907088727200673307,518350160,0,0.9108942684321645,40.59318,-74.07662
728898265855426177,11127879,0,0.9107706200122098,40.67241,-73.92864
54129391,20178795,0,0.9104961530918889,40.64185,-73.9537
725088224980807119,481222916,0,0.9103982416115354,40.59032,-73.94829
1140603185018434730,573476316,0,0.9103718680457288,40.67517,-73.94036
963914944993129500,5744305,0,0.9101882330847328,40.70723,-73.78656
21577856,141933,0,0.9101499267325582,40.670707036749285,-73.98379768464044
1380500020198682131,42069602,0,0.9100325456972506,40.689453420353466,-73.94064282948686
41127989,321252889,0,0.9099762788460436,40.7476,-73.98691
1376110634846093635,537135281,0,0.9097540083578282,40.7620076,-73.9613983
30627356,10312167,0,0.9096213732932563,40.80267,-73.94909
649952179707636731,219517861,0,0.9093135063995049,40.75244,-73.9372
1066170537254641780,555780175,0,0.9089940745696636,40.63390046070677,-73.89464653873003
18657204,4025151,0,0.9089894077101779,40.68678,-73.92909
655339007497638499,171168334,0,0.9088435893588371,40.62776,-73.91913
53608127,401202937,0,0.9087844585893998,40.74619,-73.98689
630606368063091272,459968296,0,0.9087217237718654,40.6869013,-73.95585179999999
1297422699209994514,12954322,0,0.9085471574993111,40.8950890856182,-73.90495354247153
1026171552511575057,498261699,0,0.9080594630030306,40.67144770089219,-73.94667934635773
13606307,2368191,0,0.9066641390595366,40.66193786783542,-73.92820913836941
656394974994716619,8830191,0,0.9065261767185747,40.64136,-73.95555
1252473971468254993,246260,0,0.9063822759686627,40.6702068,-73.948724
1016295447412845534,91445933,0,0.9063659273220511,40.76473701532103,-73.99352991834911
